01/02/1975,195,The Reluctant Killer,https://www.cbsrmt.com/episode/195-the-reluctant-killer.html,A professional football player becomes disillusioned with the brutality of the game and leaves. But his wife and her mother accuse him of domestic violence and send him to prison. He comes back to avenge the injustice.,,
01/05/1975,196,The Many Names of Death,https://www.cbsrmt.com/episode/196-the-many-names-of-death.html,A trust officer in a bank hires a sexy secretary. She charms him to take a few rash steps and walk the wilder side of things. The ride may turn out more bumpy for him than he expected.,,
01/06/1975,197,The Premature Burial,https://www.cbsrmt.com/episode/197-the-premature-burial.html,"A doctor helps his friend dig up the corpse of his loved one who married a wicked man. They find her to be alive, and now her evil husband wants her back!",,
01/07/1975,198,The Murders in the Rue Morgue,https://www.cbsrmt.com/episode/198-the-murders-in-the-rue-morgue.html,"In order to solve the case of a vicious attack on a young girl in a locked room, an ambitious police investigator enlists the services of a newbie detective. The man makes a unique suggestion.",,
01/08/1975,199,The Oblong Box,https://www.cbsrmt.com/episode/199-the-oblong-box.html,A man makes a voyage to the US from Europe and meets an old friend carrying a peculiar oblong box that apparently contains an obscure painting. The strange shape of the box influences the fellow passengers to think that the box contains something far from innocent.,,
01/09/1975,200,Berenice,https://www.cbsrmt.com/episode/200-berenice.html,"A young man falls in love with his young sister-in-law while his wife lies on her deathbed. The last distressing smile of his wife taunts him day and night, and he goes crazy when he sees the same smile on his new beloved.",,
01/10/1975,201,The Masque of the Red Death,https://www.cbsrmt.com/episode/201-the-masque-of-the-red-death.html,"This is a modern day adaptation of Poe's classic. Here, an environmental disaster occur which results in a massive plague. An old man isolates himself and his family in his manor to wait out the epidemic.",,
01/11/1975,202,The Tell-Tale Heart,https://www.cbsrmt.com/episode/202-the-tell-tale-heart.html,"An unlucky family is forced to live with their perverted uncle, where they are forced to face endless chores, hunger, and even sexual harassment.",,
01/12/1975,203,The Cask of Amontillado,https://www.cbsrmt.com/episode/203-the-cask-of-amontillado.html,"A young lady is forced to sleep with her husband's greedy and lecherous backer to avert a fiancial disaster. In order to avenge this dishonor, the man extends an irresistible invitation to him.",,
01/13/1975,204,The Witness Is Death,https://www.cbsrmt.com/episode/204-the-witness-is-death.html,"A young man witnesses an assassination by a gang and is fatally wounded in the process. Though he survives, he is now too scared to testify. The police need information but can't get anything out of him. They finally resort to an inventive method with the help of a hospital to get him to speak.",,
01/14/1975,205,Faith and the Faker,https://www.cbsrmt.com/episode/205-faith-and-the-faker.html,A converted swindler turned faith healer learns that he can heal anyone in his island except his lame wife. He soon realizes that only one thing stands between him and the ability he desperately seeks to acquire.,,
01/16/1975,206,A Death of Kings,https://www.cbsrmt.com/episode/206-a-death-of-kings.html,"A genius but modest scientist takes in a student. He ends up losing his wife to him, his skills and aptitudes too.",,
01/17/1975,207,Ghost Talk,https://www.cbsrmt.com/episode/207-ghost-talk.html,"A man dies and his wife is devastated by it. He finds out that he can communicate with her and she promises to never forget him. But later he finds out from an angel that if he persists in keeping his memory alive, she will be stuck in eternal limbo. So he must achieve the nearly impossible task of making her forget about him.",,
01/20/1975,208,The Precious Killer,https://www.cbsrmt.com/episode/208-the-precious-killer.html,A prominent figure in a European faction is charged with sedition and soon comes to realize that the cause he championed only brought about oppression. His desire to step aside to make way for change is thwarted by all around treachery.,,
01/22/1975,209,Concerto in Death,https://www.cbsrmt.com/episode/209-concerto-in-death.html,"A celebrated conductor is devastated when his son dies. He can't accept the fact at all and slowly goes mad, much to the embarrassment of his family.",,
01/23/1975,210,Sleepy Village,https://www.cbsrmt.com/episode/210-sleepy-village.html,"A college professor and his wife retire to Sleepy Village to find some peace and quiet so he can finish his book. But before they can settle down, the village inhabitants will test if they are in the 'right state of mind'.",,
01/24/1975,211,The Flowers of Death,https://www.cbsrmt.com/episode/211-the-flowers-of-death.html,"Dionysus, a god in Greek mythology appears in modern times and charms a young lady living in a suburb. Her husband brings his boss home so he can evaluate them for a promotion. Apart from this, the neighborhood is buzzing about her special talent with flowers.",,
01/26/1975,212,The Follower,https://www.cbsrmt.com/episode/212-the-follower.html,"A talent scout in New York is tortured by an invisible being following him everywhere to the extent of keeping up with his every footstep, especially when he is alone. Is there something mysterious in his past?",,
01/27/1975,213,A Coffin for the Devil,https://www.cbsrmt.com/episode/213-a-coffin-for-the-devil.html,A man gathers a group of specialists along with the famous E. G. Marshall and reads them a very old letter written by one of his ancestors. The letter narrates the events regarding a young mortician's assistant and a peculiar man ordering a special coffin for himself.,,
01/28/1975,214,Windandingo,https://www.cbsrmt.com/episode/214-windandingo.html,"After accidentally shooting a prize bull, an inexperienced and bungling soldier is sent home. Soon after he arrives, his home is taken over by General Burgoyne and he is able to aid his country in the end by invoking the spirit of Indian justice.",,
01/30/1975,215,The Night of the Wolf,https://www.cbsrmt.com/episode/215-the-night-of-the-wolf.html,"A very old Indian garment stirs great violence among the patrons of a museum. An investigator delves deeper into the situation, making himself a vulnerable target to the curse.",,
01/31/1975,216,The Disembodied Voice,https://www.cbsrmt.com/episode/216-the-disembodied-voice.html,A female psychiatrist begins to get phone calls from a man who claims to be a rapist and a killer. A police investigator tries to help.,,
02/03/1975,217,Death On Skis,https://www.cbsrmt.com/episode/217-death-on-skis.html,"Every year, at similar time periods and during a full moon, blonde women are brutally murdered at a famous ski resort. When a renowned author takes his blonde wife to that dangerous slope to complete his book, she starts to suspect him.",,
02/04/1975,218,Death in the Stars,https://www.cbsrmt.com/episode/218-death-in-the-stars.html,A newspaper editor is maddened when the paper's horoscope informs her that she is going to die that very day!,,
02/06/1975,219,The Sire De Maletroit's Door,https://www.cbsrmt.com/episode/219-the-sire-de-maletroit-s-door.html,"This is a retelling of a Robert Louis Stevenson tale set in 16th century France. Two friends flee for their lives. One gets fatally wounded, and the other finds shelter at the residence of a crazy aristocrat who tries to force him to marry his unruly niece.",,
02/07/1975,220,Death Is So Trivial,https://www.cbsrmt.com/episode/220-death-is-so-trivial.html,A man dies in a road accident and vows to devote his afterlife to stopping hit and runs.,,
02/10/1975,221,Journey Into Nowhere,https://www.cbsrmt.com/episode/221-journey-into-nowhere.html,An archaeologist discovers an antique which leads him into a confrontation with the goddess of revenge.,,
02/13/1975,222,A Small Question of Terror,https://www.cbsrmt.com/episode/222-a-small-question-of-terror.html,"In a state run by a mysterious being called 'The Protector', a lady, her boyfriend and her mother are tortured over a joke they made. The lady must utilize her brains and talent to get them all out safely.",,
02/14/1975,223,The Shadow of the Past,https://www.cbsrmt.com/episode/223-the-shadow-of-the-past.html,"A doctor and his wife escape the clutches of the Nazi death camps and illegitimately migrate to the US. Later, the doctor recognizes one of the camp guards among his patients and kills him to exact his revenge. But he must cover up the act as an intelligent investigator probes the case.",,
02/17/1975,224,The Death Wish,https://www.cbsrmt.com/episode/224-the-death-wish.html,A young man asks his friend's son over to visit with him and his family. But the boy turns out to possess wicked powers.,,
02/18/1975,225,Love Me And Die,https://www.cbsrmt.com/episode/225-love-me-and-die.html,"A young woman has recently married, but is plagued by her ex-husband's ghost. He died in an accident while rock climbing and he is determined to pass on a message to her present husband.",,
02/20/1975,226,Must Hope Perish,https://www.cbsrmt.com/episode/226-must-hope-perish.html,A senator who is running for president believes that the country's leading dissident is trying to get his point across through poetry despite never having been formally introduced.,,
02/21/1975,227,The Weavers of Death,https://www.cbsrmt.com/episode/227-the-weavers-of-death.html,An investigator looks into the death of an old flame during a robbery at a mini-mart. He soon uncovers a more sinister plot.,,
02/24/1975,228,Hell Hath No Fury,https://www.cbsrmt.com/episode/228-hell-hath-no-fury.html,"An actor conspires to kill his rich wife, but her sister, being a modern witch, is keeping abreast and schemes against him.",,
02/26/1975,229,The Strange Case of Lucas Lauder,https://www.cbsrmt.com/episode/229-the-strange-case-of-lucas-lauder.html,"A man sentenced to death informs a prison guard that he was Jack the Ripper in a previous life and that after his death, Ripper's soul will possess him and he will murder his wife.",,
02/27/1975,230,Them!,https://www.cbsrmt.com/episode/230-them.html,A vigilante lawyer takes the matters into his own hands and locks up murder suspects in his mansion. But he goes too far when he imprisons an innocent man.,,
02/28/1975,231,An Identical Murder,https://www.cbsrmt.com/episode/231-an-identical-murder.html,"Two identical twin brothers are in love with the same woman, but she cares for just one. One brother dies in an accident, and she is doubtful as to which one of the brothers it was.",,
03/03/1975,232,The Wakeful Ghost,https://www.cbsrmt.com/episode/232-the-wakeful-ghost.html,A young man visiting his family in Ireland seeks the help of a ghost and a leprechaun to get hold of the woman he loves.,,
03/04/1975,233,The Pit and the Pendulum,https://www.cbsrmt.com/episode/233-the-pit-and-the-pendulum.html,A young man invents a formula that could destroy the world if it fell into the wrong hands. He and his wife are tormented and threatened to get him to reveal the secret.,,
03/06/1975,234,When the Death Bell Tolls,https://www.cbsrmt.com/episode/234-when-the-death-bell-tolls.html,A man meets a life threatening accident and is sent to the operating room. But his family doesn't want the life-saving operation to happen as he was completely wicked and evil.,,
03/07/1975,235,The Eye of Death,https://www.cbsrmt.com/episode/235-the-eye-of-death.html,A young photographer is convinced that her stepfather killed her mother and tries to prove it. She becomes frantic and begins to stalk him when he gets ready to marry again.,,
03/10/1975,236,The Stuff Of Dreams,https://www.cbsrmt.com/episode/236-the-stuff-of-dreams.html,"A strange reclusive woman hires a young lady to tell her the tales about her daily life, but things start to go south when the girl's boyfriend comes to visit.",,
03/12/1975,237,The Dark Closet,https://www.cbsrmt.com/episode/237-the-dark-closet.html,"A young girl who is a severely claustrophobic insomniac is locked up as the primary suspect in a robbery. When her father disinherits her, a government psychologist grows interested in her case.",,
03/13/1975,238,Death Pays No Dividend,https://www.cbsrmt.com/episode/238-death-pays-no-dividend.html,"A group of failed Wall Street financiers try to arrange their own deaths at the hands of a professional assassin so their families can collect on their life insurances. But an unexpected stroke of good fortune comes to them, though their appointment with death is still on!",,
03/14/1975,239,The Cezar Curse,https://www.cbsrmt.com/episode/239-the-cezar-curse.html,A man visits a Spanish aristocratic family and falls in love with a woman whose picture hangs on the wall. The woman was wicked in life but it bothers him little as he falls for her daughter who bears an evil curse.,,
03/17/1975,240,Every Blossom Dies,https://www.cbsrmt.com/episode/240-every-blossom-dies.html,"A young lady is murdered and the investigator leading the case becomes the main suspect. His boss is unwilling to believe the facts and his wife dismisses the evidence against him, one of them being a note from the victim herself.",,
03/18/1975,241,"It's Murder, Mr. Lincoln",https://www.cbsrmt.com/episode/241-it-s-murder-mr-lincoln.html,"A tale set in Abraham Lincoln's early years getting a case where the man is charged of murder and no one else dares to defend him. Lincoln is advised to move slowly, but he charges head on.",,
03/20/1975,242,The Doppelganger,https://www.cbsrmt.com/episode/242-the-doppelganger.html,A young lady chooses a gangster boyfriend over her fiance even though her beloved forces her to abort her child. Along comes a perfect chance at revenge for the rejected man.,,
03/21/1975,243,The Man Must Die,https://www.cbsrmt.com/episode/243-the-man-must-die.html,The son of a court judge is tremendously angered when his father sentences a convicted killer to two decades of life imprisonment instead of death. He then plans to meet the convict to clear things out.,,
03/24/1975,244,The Deadly Double,https://www.cbsrmt.com/episode/244-the-deadly-double.html,An evil twin escapes from mental asylum to hijack her sane sister's life and switch places with her. But can she carry out her role even with her sister's boyfriend as her sister tries to claw her way out of the asylum?,,
03/26/1975,245,Death Is a Dream,https://www.cbsrmt.com/episode/245-death-is-a-dream.html,A girl has a dream about her brother being murdered. She starts to wreak revenge on the murderer even though it's unclear whether the murder actually took place.,,
03/27/1975,246,The Velvet Claws,https://www.cbsrmt.com/episode/246-the-velvet-claws.html,A man talks to his counsellor and recounts the tale of his escape from a mysterious town full of people obsessed with cats.,,
03/28/1975,247,Key to Murder,https://www.cbsrmt.com/episode/247-key-to-murder.html,A double bill of the classic Poe plot. An investigator probes the case of two murders that took place in rooms sealed from the inside with no other visible entrances or exits.,,
03/31/1975,248,Killer of the Year,https://www.cbsrmt.com/episode/248-killer-of-the-year.html,A promising CEO meets the new town librarian. He knows her to be a former murder convict he had previously had a crush on. But that can't stop him from falling for her again.,,
04/01/1975,249,The Killer Inside,https://www.cbsrmt.com/episode/249-the-killer-inside.html,The mundane life of a regular citizen is stirred up after she transports a package to Europe at the special request of her beloved. She finds herself caught up in an international mystery.,,
04/03/1975,250,The Garrison of the Dead,https://www.cbsrmt.com/episode/250-the-garrison-of-the-dead.html,"A hustler is hanged for killing a reporter who wrote about him. After death, he is offered a second chance at life where his cherished dream of being a writer might be granted. But does he want it anymore?",,
04/04/1975,251,Roses Are for Funerals,https://www.cbsrmt.com/episode/251-roses-are-for-funerals.html,A fake leopard skin coat becomes the key to a case of assassination and mystery as a British man travels to the home of his American beloved.,,
04/07/1975,252,The Benjamin Franklin Murder Case,https://www.cbsrmt.com/episode/252-the-benjamin-franklin-murder-case.html,Ben Franklin is the hero in this case of an assassination in a Philadelphia mansion in 1750.,,
04/09/1975,253,The Altar of Blood,https://www.cbsrmt.com/episode/253-the-altar-of-blood.html,A superannuated professor is obsessed with the mysteries of the Aztec civilisation. He decides to relocate to a new residence with his daughter whose mother was Aztec. But their new home hides a pyramid and they are accidentally sucked back in time through it. Now the father must witness his daughter sacrificed in an ancient Aztec ritual.,,
04/10/1975,254,The Death of Halpin Fraser,https://www.cbsrmt.com/episode/254-the-death-of-halpin-fraser.html,"A nightmare journey through purgatory is in order for a man who is beset by the voices of his mother, father-in-law and the former wife whom he had murdered.",,
04/11/1975,255,The Phantom Stop,https://www.cbsrmt.com/episode/255-the-phantom-stop.html,Alvin Frieburger is taking a trip in an express subway and wants to get down at a stop that does not exist.,,
04/14/1975,256,The Intermediary,https://www.cbsrmt.com/episode/256-the-intermediary.html,Childhood cruelty unhinges a man named Frank Ellington as he gets possession of the house where his stepmother tortured him. But he is convinced to relocate there by his wife whom he soon suspects to be an agent of his dead stepmother.,,
04/15/1975,257,My Own Murderer,https://www.cbsrmt.com/episode/257-my-own-murderer.html,Joe Vinacelli is obsessed with murdering Joe Vincent. The latter goes into therapy to seek help as we slowly understand that the pursuer and the pursued are the same individual. But things get creepy when Vincent gives both his therapist and himself - the slip.,,
04/17/1975,258,Through the Looking Glass,https://www.cbsrmt.com/episode/258-through-the-looking-glass.html,"A mysterious couple move into a flat next door to Kathy and Doug Sellars. Problems start when the husband, who turns out to be a scientist and inventor offers Doug a solar energy machine that can revolutionize the entire planet.",,
04/18/1975,259,A Challenge for the Dead,https://www.cbsrmt.com/episode/259-a-challenge-for-the-dead.html,Police officer Johnny Gordon pursues his namesake criminal for the young priest. But his wife starts cheating on him with the criminal and he is resolved with a vengeance to track him down.,,
04/21/1975,260,Sting of Death,https://www.cbsrmt.com/episode/260-sting-of-death.html,Strong-willed explorer Trevor Constaine is used to getting his way in things and he wants to see his daughter marry his assistant - although both are married. But Trevor can't be put down with a trivial thing like that and uses some shrunken heads and a killer clock to achieve his ends.,,
04/23/1975,261,"Afraid to Live, Afraid to Die",https://www.cbsrmt.com/episode/261-afraid-to-live-afraid-to-die.html,"Not a supernatural, but a psychological horror story is revealed as Ellen Muir recounts her trip to Malvern Grange to take care of its aged matron.",,
04/24/1975,262,Bullet Proof,https://www.cbsrmt.com/episode/262-bullet-proof.html,Rocky Stark is put in prison for the murder of hoodlum Johnny Mallory.But he is innocent and his gun was kept with him at all times. But the real murderer is soon found dead with Rocky's gun doing him in and he must now find a way to escape execution. His faithful wife sets out to probe the case herself.,,
04/25/1975,263,Till Death Do Us Join,https://www.cbsrmt.com/episode/263-till-death-do-us-join.html,"Set in old Prussia, this is a truly Gothic tale of romance between an art student and his professor's niece. Fate intervenes when her hand is sold off in marriage with a local wealthy man. But one life isn't enough for eternal lovers, is it?",,
04/28/1975,264,The Phantom of the Opera,https://www.cbsrmt.com/episode/264-the-phantom-of-the-opera.html,Raoul de Chagny falls for the stunning Christine Daae as he he watches her perform in Paris Opera House. But he must pursue her through its backdoors and stage rooms while he his heart becomes heavy with the presence of a disfigured spirit. The spirit wields unimaginable power over the singer and Raoul must compete with him to win her heart and overcome her fears.,,
04/29/1975,265,Black Widow,https://www.cbsrmt.com/episode/265-black-widow.html,The widow of a union worker enlists the help of a witch to get rid of the man who murdered her husband. The witch deploys poisonous black widow spiders to achieve her end.,,
05/01/1975,266,Mad Monkton,https://www.cbsrmt.com/episode/266-mad-monkton.html,A Gothic family tradition of insanity can be ended by the last heir Stephen Monkton - if he can just find his unce's corpse in Naples and bury it in their family vault.,,
05/02/1975,267,The Final Witness,https://www.cbsrmt.com/episode/267-the-final-witness.html,An average Joe becomes the accidental witness to the murder of a friend. But his nerves fail him in the witness stand and the murderer is acquitted. Soon after his friend starts paying visits much to his horror and only extreme steps will appease his spirit.,,
05/05/1975,268,The Paradise of the Devil,https://www.cbsrmt.com/episode/268-the-paradise-of-the-devil.html,A night guard is killed and his daughter promises her small inheritance to the person who finds the killer. But the inheritance isn't as meagre an amount as she imagined.,,
05/07/1975,269,The Transformation,https://www.cbsrmt.com/episode/269-the-transformation.html,A young man wastes both his inherited fortune and the love of a beautiful woman. He finally makes a deal for three days inside his beautiful body with a demon from underground. But the demon does not keep his deal and he must search for his body. He ends up finding way more.,,
05/08/1975,270,Taken for Granite,https://www.cbsrmt.com/episode/270-taken-for-granite.html,A deranged artist works as a caretaker of a garden filled with statues. Except that he uses live models for his art and encases them in granite.,,
05/09/1975,271,The Voices of Death,https://www.cbsrmt.com/episode/271-the-voices-of-death.html,"A radio equipment production unit executive finds an ancient crystal set designed by him at a yard sale. But when he operates it, it broadcasts the conversation of a man and a woman debating over the destiny of mankind. The woman begs for a single extra day granted to people and the executive resolves to go out and persuade people to see the error in their ways.",,
05/12/1975,272,For Tomorrow We Die,https://www.cbsrmt.com/episode/272-for-tomorrow-we-die.html,"Harry Taylor gets out after three decades in prison for murdering his wife and goes to find an old flame Jesse Craig. Her son-in-law tries to find out whether his love is sincere, or motivated by revenge for Jesse deserting him years ago.",,
05/13/1975,273,Where Angels Fear to Tread,https://www.cbsrmt.com/episode/273-where-angels-fear-to-tread.html,"A professor of paranormal psychology, Dr. Ken Anderson, experiments with the astral projection of his self. But the experiment rolls out of control.",,
05/15/1975,274,Deadly Dilemma,https://www.cbsrmt.com/episode/274-deadly-dilemma.html,A thriller up in the air. Someone among the passengers possess a bomb and the unlikely heroes of an attendant and a co-pilot must find him/ her out.,,
05/16/1975,275,The Rise and Fall of the Fourth Reich,https://www.cbsrmt.com/episode/275-the-rise-and-fall-of-the-fourth-reich.html,"A Nazi fantasy? In this weird tale, two scientists discover an aged and sickly Adolf Hitler in 1970's Mexico City. They begin to try and restore his health and youth through their experiments.",,
05/19/1975,276,The Diamond Necklace,https://www.cbsrmt.com/episode/276-the-diamond-necklace.html,"Ostentation has tragic consequences for a couple with modest means as they borrow a diamond necklace to show off at a party. They end up losing it and the husband is forced to take a huge loan from an evil financier. But a mere debt is not their salvation as murder, death by accident and suicide soon follow in its wake.",,
05/21/1975,277,Don't Let It Choke You,https://www.cbsrmt.com/episode/277-don-t-let-it-choke-you.html,"An aged and widowed antique trader is forced to adopt a teenage girl. As he tries to communicate with her despite their many differences, he starts to wonder about the rampant death all around him. Numerous people whom he knew have been killed in the recent past.",,
05/22/1975,278,Return to Shadow Lake,https://www.cbsrmt.com/episode/278-return-to-shadow-lake.html,The Maxwell couple make their way through a blizzard to get to their summer cabin where someone has apparently attempted a burglary. But they encounter a mystical scene from the past over there - a scene that might not let to get back to their regular lives unscathed.,,
05/23/1975,279,Markheim: Man or Monster?,https://www.cbsrmt.com/episode/279-markheim-man-or-monster.html,"Karl Markheim is the ultimate anti-hero as he manipulates and swindles everyone around him to get his ends. He is left out from the will of his rich uncle and decides to torture his wife and her father for money, blithely unaware of the strange figure who witnesses all from behind a mirror.",,
05/26/1975,280,The Witches' Almanac,https://www.cbsrmt.com/episode/280-the-witches-almanac.html,"An amusing tale of a married witch couple trying to make a potion tat will grant them eternal life. The missing ingredient is a virgin's blood. But problems start when their chosen victim, a young boarder, falls in love with a journalist.",,
05/27/1975,281,The Executioner,https://www.cbsrmt.com/episode/281-the-executioner.html,An American couple land themselves in far greater danger when they seek shelter in a an ancient manor after a breakdown of their car. The mansion is inhabited by a mysterious lord and is also the residence of Queen Elizabeth's private executioner.,,
05/29/1975,282,Just One More Day,https://www.cbsrmt.com/episode/282-just-one-more-day.html,"On his last day on the beat, an old cop has premonitions of his own death in a shoot-out. On the very last day of duty, an aged police officer has the foreboding of his own death in a shooting match.",,
05/30/1975,283,Someday I'll Find You,https://www.cbsrmt.com/episode/283-someday-i-ll-find-you.html,"Ann Markle's husband is presumed dead in a cave-in. But just as she recovers from the trauma, she finds a recent painting by him in a flea market in Mexico. She decides to undertake a cross-country hike to get back her amnesiac husband.",,
06/02/1975,284,River of Hades,https://www.cbsrmt.com/episode/284-river-of-hades.html,A dancer seeking refuge in New York City from a communist regime is stalked continually by someone.,,
06/04/1975,285,The Devil's Leap,https://www.cbsrmt.com/episode/285-the-devil-s-leap.html,A famous film star tries to unite a father and son after the strange death of the woman of the family.,,
06/05/1975,286,The Plastic Man,https://www.cbsrmt.com/episode/286-the-plastic-man.html,A reprobate philanderer gets entangled with a married woman. He is unfortunately ignorant about the fact that her husband is a talented parapsychologist with immense telekinetic destructive powers.,,
06/06/1975,287,The Transformer,https://www.cbsrmt.com/episode/287-the-transformer.html,"After making a careless remark to an old war buddy, a salesman's immediate supervisor turns up dead. Apparently, his friend is a professional hit man who merely helped get rid of the boss hindering his progress. The police come knocking on his door when they realize he has a motive for murder.",,
06/09/1975,288,Fallen Angel,https://www.cbsrmt.com/episode/288-fallen-angel.html,"A manic-depressive artist is blessed with an angelic muse that inspires him to greatness. However, he falls into alcoholism in the wake of her absence. When he gets into a fight during one of his episodes, he is confined in a sanatorium and unwittingly discovers that his angel has been replaced by another.",,
06/10/1975,289,The Queen of Darkness,https://www.cbsrmt.com/episode/289-the-queen-of-darkness.html,A washed out actress is hired to masquerade as the queen of a remote country. She wonders if this is a one shot deal.,,
06/12/1975,290,A Case of Negligence,https://www.cbsrmt.com/episode/290-a-case-of-negligence.html,A greedy son sues the hospital and the attending M.D. when his father expires while undergoing a supposedly routine surgery. Trouble and all sorts of problem arise from the lawsuit.,,
06/13/1975,291,Stairway to Oblivion,https://www.cbsrmt.com/episode/291-stairway-to-oblivion.html,"In order to visit a distant relative, Julia Stephens travels to his remote mountain top estate named Oblivion. During her stay she attempts to unravel the mysteries surrounding the fate of the manor's previous visitors.",,
06/16/1975,292,The Smile of Deceit,https://www.cbsrmt.com/episode/292-the-smile-of-deceit.html,A woman finds herself living with a strange tribe after marrying a rich and eccentric college professor. She is forced to participate in a bizarre ritual to appease the natives when she is accused of an extra-marital indiscretion.,,
06/18/1975,293,Frame-Up,https://www.cbsrmt.com/episode/293-frame-up.html,"In order to seize her wealth, a woman falls prey to a set-up masterminded by her two-timing spouse. Refusing to take the rap for a crime she did not commit, she takes struggles to clear her name in court not just for her sake, but for the welfare of her step-daughter.",,
06/19/1975,294,The Climbing Boy,https://www.cbsrmt.com/episode/294-the-climbing-boy.html,The aggrieved ghost of a young chimney sweep clamors for vengeance against the Lord that abused him. His desire is granted when two noble women aid his cause.,,
06/20/1975,295,Can You Trust Your Husband?,https://www.cbsrmt.com/episode/295-can-you-trust-your-husband.html,"In an attempt to disprove the drug trafficking charges against her husband, a wife investigates on her own. She soon becomes tormented with misgivings upon learning that she did not know husband as well as she previously believed.",,
06/23/1975,296,The Mills of the Gods,https://www.cbsrmt.com/episode/296-the-mills-of-the-gods.html,"An American tourist becomes enamored of a Parisian while traveling through Europe. What she doesn't know is that the Frenchman is a wanted serial killer, and that the whole police task force are determined to capture him before he can strike again.",,
06/24/1975,297,The Mask of Tupac Amaru,https://www.cbsrmt.com/episode/297-the-mask-of-tupac-amaru.html,"A mysterious Incan artifact is cursed to bring death and destruction to those who come into contact with it, and the tension between an anthropology grad student and her fiancé is just the beginning.",,
06/26/1975,298,That Hamlet Was a Good Boy,https://www.cbsrmt.com/episode/298-that-hamlet-was-a-good-boy.html,"When the proprietor of a factory is murdered, his grieving son vows vengeance and sets out to entrap his greedy uncle and his faithless mother in this modern take on William Shakespeare's �Hamlet.'",,
06/27/1975,299,The Rape of the Maia,https://www.cbsrmt.com/episode/299-the-rape-of-the-maia.html,"A notorious gambler turns up dead and all evidence point towards a famous couturier. In order to get an acquittal, his lawyer must do battle with a wily bookie.",,
06/30/1975,300,The Golden Cauldron,https://www.cbsrmt.com/episode/300-the-golden-cauldron.html,"Three friends, a haunted manor and a ghastly crime is the perfect recipe for a murder mystery in this \""House on Haunted Hill’ meets ’Clue’ thriller set in the heart of an ancient castle overlooking the ruins of Stonehenge.",,
07/02/1975,301,Come Back with Me,https://www.cbsrmt.com/episode/301-come-back-with-me.html,A hard up businessman goes back in time to his favorite hangout to relive his glory days. He encounters old friends at the bar and learn that they share an unusual similarity.,,
07/03/1975,302,Murder Will Out,https://www.cbsrmt.com/episode/302-murder-will-out.html,"In order to exact revenge on the man who murdered his father, a police officer from New York travels to Maine in search of the killer. He is forced to examine his values and beliefs when he finally finds him.",,
07/04/1975,303,The Slave,https://www.cbsrmt.com/episode/303-the-slave.html,"When two friends agree to be the other's slave for a year in the event that they lose the bet they made, to what length's will they go in order to win?",,
07/07/1975,304,Guilty,https://www.cbsrmt.com/episode/304-guilty.html,"After being charged with the physical assault of a colleague, a college professor agrees to take a polygraph test to prove his innocence. When he fails, he begins to question technology and its relevance in the world.",,
07/08/1975,305,The Triangle,https://www.cbsrmt.com/episode/305-the-triangle.html,"Five days after a commercial airline vanished into the Bermuda Triangle, a sole survivor is found. She then recounts her adventure in a lost world within the mysterious void.",,
07/10/1975,306,The Ghostly Rival,https://www.cbsrmt.com/episode/306-the-ghostly-rival.html,"In order to win the hand of his beloved, a man must first gain her father's approval. After he strikes a deal with an otherworldly creature for immense wealth, things go horribly wrong.",,
07/11/1975,307,The Widow's Auxiliary,https://www.cbsrmt.com/episode/307-the-widow-s-auxiliary.html,"When his boss invites him to join the local men's association, a young engineer is extremely flattered. What he doesn't know is that the club plans to use his mechanical skills for their own agenda; and it is up to the young man's wife to save him.",,
07/14/1975,308,Snake in the Grass,https://www.cbsrmt.com/episode/308-snake-in-the-grass.html,"After discovering a new kind of clover, a female scientist magnanimously allows her colleague to take credit for the find. When he turns up dead, all evidence point to her. When she is accused of his murder, a smitten detective works to prove her innocence.",,
07/16/1975,309,"Goodbye, Karl Erich",https://www.cbsrmt.com/episode/309-goodbye-karl-erich.html,"After taking in a shell-shocked casualty of war, a German doctor teaches the young orphan to speak again and face the horrors he experienced during World War I head on. The boy soon becomes confident and grows up to be a Nazi terrorist.",,
07/17/1975,310,Nightmare's Nest,https://www.cbsrmt.com/episode/310-nightmare-s-nest.html,"In order to pursue his interests in peace, a reclusive scientist purchases a remote country manor. Little does he know that a malevolent spirit prowls the estate's grounds.",,
07/18/1975,311,The Spots of the Leopard,https://www.cbsrmt.com/episode/311-the-spots-of-the-leopard.html,"After exposing a ring of organized crime within the company he was employed with, a dock worker and his wife are placed under the witness protection program to safeguard their lives. Unable to adapt to her new circumstances, his wife vainly tries to return to the life she left behind.",,
07/21/1975,312,Fateful Reunion,https://www.cbsrmt.com/episode/312-fateful-reunion.html,"After successfully developing a highly advanced computer that can predict future events, a scientist and his fiancé use it for entertainment at a party. The fun stops when the machine foretells the death of one of their fathers.",,
07/22/1975,313,The Poisoned Pen,https://www.cbsrmt.com/episode/313-the-poisoned-pen.html,"When a group of people suddenly perish under after getting a strange missive, the thing that ties their circumstances together is that they each ridiculed a two-bit actress.",,
07/24/1975,314,Appointment in Uganda,https://www.cbsrmt.com/episode/314-appointment-in-uganda.html,"After obsessively preparing himself for the afterlife, a man is declared clinically dead for a few minutes due to a heart attack. In the time between life and death, he is transported into the body of an elephant calf. He tries to integrate the lessons he learned when he is finally revived.",,
